Test type	Dialyzer	Dialyzer time	ETC	ETC time	Gradualizer	Gradualizer time	Test file
should_pass	ok	2.1728620000000003	failed	0.522015	ok	0.35247	/Users/erszcz/work/erszcz/gradualizer/test/should_pass/alias_in_pattern.erl
should_pass	failed	2.1471280000000004	failed	0.5304030000000001	ok	0.386712	/Users/erszcz/work/erszcz/gradualizer/test/should_pass/andalso_any.erl
should_pass	ok	2.144272	failed	0.5369160000000001	ok	0.404757	/Users/erszcz/work/erszcz/gradualizer/test/should_pass/ann_types.erl
should_pass	ok	2.347749	failed	0.52111	ok	0.39305900000000005	/Users/erszcz/work/erszcz/gradualizer/test/should_pass/annotated_types.erl
should_pass	ok	2.291432	ok	0.708824	ok	0.422502	/Users/erszcz/work/erszcz/gradualizer/test/should_pass/any.erl
should_pass	ok	2.142457	failed	0.6163930000000001	ok	0.356204	/Users/erszcz/work/erszcz/gradualizer/test/should_pass/any_pattern.erl
should_pass	ok	2.405382	failed	0.5854239999999999	ok	0.516189	/Users/erszcz/work/erszcz/gradualizer/test/should_pass/bc_pass.erl
should_pass	failed	2.296153	failed	0.542123	ok	0.51774	/Users/erszcz/work/erszcz/gradualizer/test/should_pass/binary_exhaustiveness_checking.erl
should_pass	ok	2.273377	failed	0.568988	ok	0.39250799999999997	/Users/erszcz/work/erszcz/gradualizer/test/should_pass/binary_literal_pattern.erl
should_pass	ok	2.2132460000000003	failed	0.558588	ok	0.39554199999999995	/Users/erszcz/work/erszcz/gradualizer/test/should_pass/bitstring.erl
should_pass	ok	2.2970520000000003	failed	0.517497	ok	0.37348000000000003	/Users/erszcz/work/erszcz/gradualizer/test/should_pass/block_scope.erl
should_pass	ok	2.135116	failed	0.571346	ok	0.379675	/Users/erszcz/work/erszcz/gradualizer/test/should_pass/bool.erl
should_pass	ok	2.087323	failed	0.539793	ok	0.383042	/Users/erszcz/work/erszcz/gradualizer/test/should_pass/bounded_funs.erl
should_pass	ok	2.5554430000000004	ok	0.5856509999999999	ok	0.377771	/Users/erszcz/work/erszcz/gradualizer/test/should_pass/case.erl
should_pass	ok	2.343427	failed	0.5676530000000001	ok	0.392864	/Users/erszcz/work/erszcz/gradualizer/test/should_pass/case_of_record_with_user_defined.erl
should_pass	ok	2.290299	failed	0.7961459999999999	ok	0.491223	/Users/erszcz/work/erszcz/gradualizer/test/should_pass/catch_expr_pass.erl
should_pass	ok	2.4217310000000003	ok	0.9557960000000001	ok	0.428919	/Users/erszcz/work/erszcz/gradualizer/test/should_pass/covariant_map_keys_pass.erl
should_pass	ok	2.739052	ok	0.6511079999999999	ok	0.426818	/Users/erszcz/work/erszcz/gradualizer/test/should_pass/cyclic_otp_specs.erl
should_pass	ok	2.260674	ok	0.6016509999999999	ok	0.373633	/Users/erszcz/work/erszcz/gradualizer/test/should_pass/factorial.erl
should_pass	ok	2.452221	ok	0.554198	ok	0.422482	/Users/erszcz/work/erszcz/gradualizer/test/should_pass/float.erl
should_pass	failed	2.2217779999999996	ok	0.570975	ok	0.37493099999999996	/Users/erszcz/work/erszcz/gradualizer/test/should_pass/flow.erl
should_pass	ok	2.224173	failed	0.549451	ok	0.364665	/Users/erszcz/work/erszcz/gradualizer/test/should_pass/fun_capture.erl
should_pass	ok	2.201082	ok	0.546353	ok	0.371776	/Users/erszcz/work/erszcz/gradualizer/test/should_pass/fun_spec.erl
should_pass	ok	2.237612	failed	0.535789	ok	0.369719	/Users/erszcz/work/erszcz/gradualizer/test/should_pass/guard.erl
should_pass	ok	2.167004	ok	0.5845549999999999	ok	0.36921	/Users/erszcz/work/erszcz/gradualizer/test/should_pass/if_expr.erl
should_pass	ok	2.2335700000000003	ok	0.560621	ok	0.43697699999999995	/Users/erszcz/work/erszcz/gradualizer/test/should_pass/imported.erl
