Test type	Gradualizer	Etylizer	Gradualizer time	Etylizer time	Test file
should_fail	failed	failed	0.42477800000000004	0.613167	/Users/erszcz/work/erszcz/gradualizer/test/should_fail/send_fail.erl
should_fail	failed	failed	0.47170999999999996	0.649419	/Users/erszcz/work/erszcz/gradualizer/test/should_fail/shortcut_ops_fail.erl
should_fail	failed	failed	0.44112799999999996	0.640452	/Users/erszcz/work/erszcz/gradualizer/test/should_fail/spec_and_fun_clause_intersection_fail.erl
should_fail	failed	failed	0.438153	0.623279	/Users/erszcz/work/erszcz/gradualizer/test/should_fail/string_literal.erl
should_fail	failed	failed	0.412297	0.6356660000000001	/Users/erszcz/work/erszcz/gradualizer/test/should_fail/tuple_union_arg_fail.erl
should_fail	failed	failed	0.45161700000000005	0.6467780000000001	/Users/erszcz/work/erszcz/gradualizer/test/should_fail/tuple_union_fail.erl
should_fail	failed	failed	0.420586	0.683461	/Users/erszcz/work/erszcz/gradualizer/test/should_fail/tuple_union_pattern.erl
should_fail	failed	failed	0.431718	0.665489	/Users/erszcz/work/erszcz/gradualizer/test/should_fail/tuple_union_refinement.erl
should_fail	failed	failed	0.483508	0.701842	/Users/erszcz/work/erszcz/gradualizer/test/should_fail/type_refinement_fail.erl
should_fail	failed	failed	0.437239	0.734389	/Users/erszcz/work/erszcz/gradualizer/test/should_fail/unary_op.erl
should_fail	failed	failed	0.440125	0.623852	/Users/erszcz/work/erszcz/gradualizer/test/should_fail/unary_plus_fail.erl
should_fail	failed	failed	0.433819	0.723831	/Users/erszcz/work/erszcz/gradualizer/test/should_fail/union_with_any.erl
should_fail	failed	ok	0.451825	0.685219	/Users/erszcz/work/erszcz/gradualizer/test/should_fail/unreachable_after_refinement.erl
known_problems_should_fail	ok	failed	0.387274	0.639364	/Users/erszcz/work/erszcz/gradualizer/test/known_problems/should_fail/arith_op.erl
known_problems_should_fail	ok	failed	0.396252	0.6167670000000001	/Users/erszcz/work/erszcz/gradualizer/test/known_problems/should_fail/binary_comprehension.erl
known_problems_should_fail	ok	failed	0.386836	0.632604	/Users/erszcz/work/erszcz/gradualizer/test/known_problems/should_fail/exhaustive_argumentwise.erl
known_problems_should_fail	ok	failed	0.388034	0.6213719999999999	/Users/erszcz/work/erszcz/gradualizer/test/known_problems/should_fail/exhaustive_map_variants.erl
known_problems_should_fail	ok	failed	0.39628199999999997	0.602767	/Users/erszcz/work/erszcz/gradualizer/test/known_problems/should_fail/exhaustive_remote_map_variants.erl
known_problems_should_fail	ok	failed	0.385014	5.280625	/Users/erszcz/work/erszcz/gradualizer/test/known_problems/should_fail/guard_should_fail.erl
known_problems_should_fail	ok	failed	0.410196	0.648384	/Users/erszcz/work/erszcz/gradualizer/test/known_problems/should_fail/infer_any_pattern.erl
known_problems_should_fail	ok	failed	0.39858	0.630512	/Users/erszcz/work/erszcz/gradualizer/test/known_problems/should_fail/intersection_with_any_should_fail.erl
known_problems_should_fail	ok	failed	0.448504	5.016149	/Users/erszcz/work/erszcz/gradualizer/test/known_problems/should_fail/intersection_with_unreachable.erl
known_problems_should_fail	ok	failed	0.41934699999999997	0.6251530000000001	/Users/erszcz/work/erszcz/gradualizer/test/known_problems/should_fail/lambda_wrong_args.erl
known_problems_should_fail	ok	failed	0.383625	0.632082	/Users/erszcz/work/erszcz/gradualizer/test/known_problems/should_fail/map_refinement_fancy.erl
known_problems_should_fail	ok	failed	0.411766	0.585405	/Users/erszcz/work/erszcz/gradualizer/test/known_problems/should_fail/poly_lists_map_should_fail.erl
known_problems_should_fail	failed	failed	1.418888	0.6352190000000001	/Users/erszcz/work/erszcz/gradualizer/test/known_problems/should_fail/recursive_types_should_fail.erl
known_problems_should_fail	ok	ok	0.411719	0.9934529999999999	/Users/erszcz/work/erszcz/gradualizer/test/known_problems/should_fail/refine_ty_vars.erl
known_problems_should_fail	ok	failed	0.38452	0.6281570000000001	/Users/erszcz/work/erszcz/gradualizer/test/known_problems/should_fail/rigid_type_variables_fail.erl
known_problems_should_fail	ok	failed	0.386115	2.281221	/Users/erszcz/work/erszcz/gradualizer/test/known_problems/should_fail/sample.erl
