Test type	Dialyzer	ETC	Gradualizer	Dialyzer time	ETC time	Gradualizer time	Test file
should_fail	failed	failed	failed	2.169597	0.5405220000000001	0.381866	/Users/erszcz/work/erszcz/gradualizer/test/should_fail/unary_plus_fail.erl
should_fail	ok	failed	failed	2.046201	0.664115	0.39744799999999997	/Users/erszcz/work/erszcz/gradualizer/test/should_fail/union_with_any.erl
should_fail	ok	ok	failed	2.052703	0.526091	0.361796	/Users/erszcz/work/erszcz/gradualizer/test/should_fail/unreachable_after_refinement.erl
known_problems_should_fail	failed	failed	ok	2.121584	0.5038360000000001	0.3461	/Users/erszcz/work/erszcz/gradualizer/test/known_problems/should_fail/arith_op.erl
known_problems_should_fail	ok	ok	ok	2.048318	0.520281	0.365544	/Users/erszcz/work/erszcz/gradualizer/test/known_problems/should_fail/exhaustive_argumentwise.erl
known_problems_should_fail	ok	ok	ok	2.091062	0.519891	0.37341399999999997	/Users/erszcz/work/erszcz/gradualizer/test/known_problems/should_fail/exhaustive_map_variants.erl
known_problems_should_fail	ok	ok	ok	2.255367	0.59889	0.39869	/Users/erszcz/work/erszcz/gradualizer/test/known_problems/should_fail/exhaustive_remote_map_variants.erl
known_problems_should_fail	ok	ok	ok	2.196618	0.589433	0.41174700000000003	/Users/erszcz/work/erszcz/gradualizer/test/known_problems/should_fail/guard_should_fail.erl
known_problems_should_fail	ok	failed	ok	2.525398	0.599693	0.393837	/Users/erszcz/work/erszcz/gradualizer/test/known_problems/should_fail/infer_any_pattern.erl
known_problems_should_fail	failed	failed	ok	2.2372579999999997	0.6010890000000001	0.5528930000000001	/Users/erszcz/work/erszcz/gradualizer/test/known_problems/should_fail/intersection_with_any_should_fail.erl
known_problems_should_fail	failed	failed	ok	2.1031779999999998	0.5135299999999999	0.372418	/Users/erszcz/work/erszcz/gradualizer/test/known_problems/should_fail/lambda_wrong_args.erl
known_problems_should_fail	ok	ok	ok	2.116897	0.526751	0.36005200000000004	/Users/erszcz/work/erszcz/gradualizer/test/known_problems/should_fail/refine_ty_vars.erl
known_problems_should_fail	ok	failed	ok	2.070613	0.509566	0.361644	/Users/erszcz/work/erszcz/gradualizer/test/known_problems/should_fail/rigid_type_variables_fail.erl
known_problems_should_fail	ok	failed	ok	2.093053	0.511826	0.34629000000000004	/Users/erszcz/work/erszcz/gradualizer/test/known_problems/should_fail/sample.erl
